year,month,quote
2020,January,"Pierre Bourdieu en 1969.Pierre Bourdieu (photo), célèbre pour avoir décrit et dénoncé la reproduction sociale entretenue par le système éducatif, est père de trois enfants normaliens comme lui.
présente 1.5 jours en page d'accueil du 18 janvier 2020 à 12:00:10 au 20 janvier 2020 à 00:00:09. Discussion de la proposition."
2020,January,"Le jour de la ratification par le Bundestag du traité fondamental de reconnaissance mutuelle des deux Allemagnes, son signataire ouest-allemand Egon Bahr a déclaré  : « Jusqu’à présent, nous n’avions pas de relations, maintenant nous en aurons de mauvaises — et c’est cela le progrès ».
présente 1.5 jours en page d'accueil du 18 janvier 2020 à 12:00:10 au 20 janvier 2020 à 00:00:09. Discussion de la proposition."
2020,January,"Latone et ses enfants, entourés de grenouilles.Au parterre de Latone (photo), dans le jardin du château de Versailles, les grenouilles représentent allégoriquement les Frondeurs.
présente 1.5 jours en page d'accueil du 19 janvier 2020 à 00:00:09 au 20 janvier 2020 à 12:00:11. Discussion de la proposition."
2020,January,"Le droit de l’avortement a fait l’objet de quatre référendums en République d’Irlande : en 1983, en 1992, en 2002 et en 2018.
présente 1.5 jours en page d'accueil du 19 janvier 2020 à 00:00:09 au 20 janvier 2020 à 12:00:11. Discussion de la proposition."
2020,January,"Un lapin géant des Flandres et un chien shetland.Le plus long lapin du monde, un géant des Flandres (photo), mesure 129 centimètres.
présente 1.5 jours en page d'accueil du 19 janvier 2020 à 12:00:10 au 21 janvier 2020 à 00:00:09. Discussion de la proposition."
2020,January,"Des expériences menées dans les années 2000 sur l’équipement de George Mallory et Andrew Irvine au cours de leur tentative d’ascension de l’Everest de 1924 ont conclu que leurs vêtements et leurs chaussures étaient respectivement 20 % et 40 % plus légers que ceux des alpinistes modernes, et tout aussi protecteurs contre les intempéries.
présente 1.5 jours en page d'accueil du 19 janvier 2020 à 12:00:10 au 21 janvier 2020 à 00:00:09. Discussion de la proposition."
2020,January,"Carte de l’empire des Han à la mort de Han Gaozu (Liu Bang). Le nom des provinces est en noir, celui des royaumes en rouge.Fondateur de la dynastie Han, qui domina la Chine (carte) pendant plus de quatre siècles, Liu Bang était fils de paysans.
présente 2 jours en page d'accueil du 20 janvier 2020 à 00:00:09 au 22 janvier 2020 à 00:00:33. Discussion de la proposition."
2020,January,"Nikita Khrouchtchev, Premier secrétaire du Comité central du Parti communiste de l’Union soviétique, rattacha l’oblast de Crimée à la République socialiste soviétique d’Ukraine en 1954.
présente 2 jours en page d'accueil du 20 janvier 2020 à 00:00:09 au 22 janvier 2020 à 00:00:33. Discussion de la proposition."
2020,January,"Florence Foster Jenkins.Florence Foster Jenkins (photo) était célèbre pour ses piètres qualités vocales et son manque total de talent.
présente 2.5 jours en page d'accueil du 20 janvier 2020 à 12:00:11 au 23 janvier 2020 à 00:00:34. Discussion de la proposition."
2020,January,"Les Premiers ministres de deux pays ont le même nom de famille : Viktor Orbán en Hongrie et Ludovic Orban en Roumanie.
présente 2.5 jours en page d'accueil du 20 janvier 2020 à 12:00:11 au 23 janvier 2020 à 00:00:34. Discussion de la proposition."
2020,January,"Portrait présidentiel de Richard Nixon.Lors de la procédure d’impeachment lancée contre lui, Richard Nixon (portrait) se présenta par l’intermédiaire de son avocat comme « un monarque aussi puissant que Louis XIV, seulement pour un mandat de quatre ans ».
présente 3 jours en page d'accueil du 21 janvier 2020 à 00:00:09 au 24 janvier 2020 à 00:01:43. Discussion de la proposition."
2020,January,"En 2016, la Belgique a émis une pièce commémorative de 2 euros à l’effigie d’un enfant disparu 20 ans auparavant.
présente 3 jours en page d'accueil du 21 janvier 2020 à 00:00:09 au 24 janvier 2020 à 00:01:43. Discussion de la proposition."
2020,January,"Photographie anthropomorphique d’Émile Zola.« J'accuse… ! » valut à son auteur (photo) une peine d’un an d’emprisonnement, jamais exécutée.
présente 3 jours en page d'accueil du 22 janvier 2020 à 00:00:33 au 25 janvier 2020 à 00:00:36. Discussion de la proposition."
2020,January,"Certains Proust sont d’anciens Prout.
présente 3 jours en page d'accueil du 22 janvier 2020 à 00:00:33 au 25 janvier 2020 à 00:00:36. Discussion de la proposition."
2020,January,"Figue dite couille du pape ou marseillaise.Figue (dessin) ou prune, la couille du pape est un fruit.
présente 3 jours en page d'accueil du 23 janvier 2020 à 00:00:34 au 26 janvier 2020 à 00:00:35. Discussion de la proposition."
2020,January,"Entre le début des années 1990 et la fin des années 2010, le nombre d’exoplanètes découvertes est passé du néant à plus de 4 000, et le nombre d’astronomes qui en recherchent de 8 à environ 3 000.
présente 3 jours en page d'accueil du 23 janvier 2020 à 00:00:34 au 26 janvier 2020 à 00:00:35. Discussion de la proposition."
2020,January,"Élisabeth Dmitrieff en 1871.Élisabeth Dmitrieff (photo), l’une des figures féminines de la Commune de 1871, était une jeune aristocrate russe venue à Paris pour renseigner Karl Marx.
présente 3 jours en page d'accueil du 24 janvier 2020 à 00:01:43 au 27 janvier 2020 à 00:01:01. Discussion de la proposition."
2020,January,"À l’origine constructrice de moteurs d’avion, l’entreprise allemande BMW a commencé à fabriquer des motos à cause du traité de Versailles.
présente 3 jours en page d'accueil du 24 janvier 2020 à 00:01:43 au 27 janvier 2020 à 00:01:01. Discussion de la proposition."
2020,January,"Garrincha, à gauche, durant la coupe du monde 1962.La jambe droite du footballeur Garrincha (image), vainqueur de deux coupes du monde avec le Brésil, était six centimètres plus longue que sa jambe gauche.
présente 3 jours en page d'accueil du 25 janvier 2020 à 00:00:36 au 28 janvier 2020 à 00:03:02. Discussion de la proposition."
2020,January,"La Fourmi argentée du Sahara peut aller aussi vite qu’un piéton.
présente 3 jours en page d'accueil du 25 janvier 2020 à 00:00:36 au 28 janvier 2020 à 00:03:02. Discussion de la proposition."
2020,January,"Les églises Saint-Mark, Sainte-Catherine-Labouré et Candlish United de Kinnear’s Mills (de gauche à droite).Malgré une population de seulement 350 personnes, le village de Kinnear’s Mills au Québec possède quatre églises (photo).
présente 3 jours en page d'accueil du 26 janvier 2020 à 00:00:35 au 29 janvier 2020 à 00:00:38. Discussion de la proposition."
2020,January,"Il est interdit de chasser avec un lévrier en France.
présente 3 jours en page d'accueil du 26 janvier 2020 à 00:00:35 au 29 janvier 2020 à 00:00:38. Discussion de la proposition."
2020,January,"L’arc de Germanicus, à Saintes.L’arc de Germanicus (photo), érigé à Saintes en l’an 18 ou 19 pour l’empereur Tibère, son fils Drusus et son neveu et fils adoptif Germanicus, a été entièrement démonté puis déplacé sur proposition de Prosper Mérimée, inspecteur général des Monuments historiques.
présente 3 jours en page d'accueil du 27 janvier 2020 à 00:01:01 au 30 janvier 2020 à 00:00:55. Discussion de la proposition."
2020,January,"Pour le référendum sur l’indépendance de l’Écosse, le 18 septembre 2014, la majorité électorale a exceptionnellement été abaissée à 16 ans, et ce pour la première fois au Royaume-Uni.
présente 3 jours en page d'accueil du 27 janvier 2020 à 00:01:01 au 30 janvier 2020 à 00:00:55. Discussion de la proposition."
2020,January,"Exemple d’immeuble avec de fausses fenêtres pour limiter l’impôt sur les portes et fenêtres.En France, l’impôt sur les portes et fenêtres, resté en place de 1798 à 1926, a conduit notamment des propriétaires à construire des fausses fenêtres, sans ouverture pour échapper à l’impôt, avec parfois des dessins en trompe-l’œil (photo).
présente 3 jours en page d'accueil du 28 janvier 2020 à 00:03:02 au 31 janvier 2020 à 00:01:04. Discussion de la proposition."
2020,January,"Les « partisans » ont leur chant, mais aussi leur complainte.
présente 3 jours en page d'accueil du 28 janvier 2020 à 00:03:02 au 31 janvier 2020 à 00:01:04. Discussion de la proposition."
2020,January,"Encart publicitaire pour Mélodie du Sud.Commercialisé à sa sortie comme « un événement épique dans l’histoire du cinéma », Mélodie du Sud (publicité) a été exclu de toute exploitation aux États-Unis par la Walt Disney Company à partir des années 1980.
présente 3 jours en page d'accueil du 29 janvier 2020 à 00:00:38 au 01 février 2020 à 00:01:13. Discussion de la proposition."
2020,January,"Adopté par sa sœur aînée, l’homme de théâtre québécois Jean Duceppe porte le nom de son beau-frère.
présente 3 jours en page d'accueil du 29 janvier 2020 à 00:00:38 au 01 février 2020 à 00:01:13. Discussion de la proposition."
2020,January,"Qin Shi Huang portant la coiffe impériale mianliu, qu’il aurait inventée.Devenu en 221 av. J.-C. le premier empereur de Chine, Qin Shi Huang (portrait) dota le nouvel empire de routes à trois voies, celle du centre étant réservée à son usage et à celui de sa maison.
présente 3 jours en page d'accueil du 30 janvier 2020 à 00:00:55 au 02 février 2020 à 00:00:27. Discussion de la proposition."
2020,January,"Puissant contributeur au réchauffement climatique et à la destruction de la couche d’ozone, le protoxyde d’azote (N2O) est notamment utilisé en anesthésie et possède des capacités hilarantes.
présente 3 jours en page d'accueil du 30 janvier 2020 à 00:00:55 au 02 février 2020 à 00:00:27. Discussion de la proposition."
2020,January,"Portrait d’un jeune homme au chapeau rouge (1530, Pontormo).La National Gallery n’a pu acquérir le Portrait d’un jeune homme au chapeau rouge (tableau) parce que, aux dires de son propriétaire, la dévalorisation de la livre à la suite du Brexit lui aurait fait perdre 10 millions de dollars.
présente 3 jours en page d'accueil du 31 janvier 2020 à 00:01:04 au 03 février 2020 à 00:01:31. Discussion de la proposition."
2020,January,"Les rumeurs selon lesquelles, pour la Commission européenne, la rhubarbe britannique devrait être droite et la courbure des bananes réglementée sont des euromythes.
présente 3 jours en page d'accueil du 31 janvier 2020 à 00:01:04 au 03 février 2020 à 00:01:31. Discussion de la proposition."
2020,February,"Statue en bronze de Francisco Miranda, située dans le Square de l’Amérique-Latine à Paris, 17e arrondissement.Francisco de Miranda (statue), deuxième président du Venezuela, est le seul Latino-Américain qui ait son nom gravé sous l’Arc de triomphe de l’Étoile.
présente 3 jours en page d'accueil du 01 février 2020 à 00:01:13 au 04 février 2020 à 00:01:40. Discussion de la proposition."
2020,February,"Traditionnellement, le zoegeman mettait en branle son énorme instrument dans les estaminets bruxellois.
présente 3 jours en page d'accueil du 01 février 2020 à 00:01:13 au 04 février 2020 à 00:01:40. Discussion de la proposition."
2020,February,"Portrait d’Ebenezer Prout.Ebenezer Prout (portrait), théoricien de la musique, est aussi l’auteur de 48 phrases mnémoniques et drolatiques correspondant chacune au thème principal de l’une des 48 fugues du Clavier bien tempéré de Jean-Sébastien Bach.
présente 3 jours en page d'accueil du 02 février 2020 à 00:00:27 au 05 février 2020 à 00:00:47. Discussion de la proposition."
2020,February,"Jusqu’au Super Bowl de 2010, la meilleure audience de l’histoire de la télévision américaine était détenue par l’épisode final de la série M*A*S*H.
présente 3 jours en page d'accueil du 02 février 2020 à 00:00:27 au 05 février 2020 à 00:00:47. Discussion de la proposition."
2020,February,"Le baron Haussmann en 1860.En 1877, le baron Haussmann (portrait) fut élu député en Corse face au sortant Napoléon-Jérôme Bonaparte et rejoignit le groupe bonapartiste.
présente 3 jours en page d'accueil du 04 février 2020 à 00:01:40 au 07 février 2020 à 00:00:56. Discussion de la proposition."
2020,February,"Lors du Grand Prix du Brésil de 2019, les mécaniciens de l’équipe Red Bull Racing établirent un nouveau record en changeant les quatre pneumatiques de la RB15 en 1 s 82.
présente 3 jours en page d'accueil du 04 février 2020 à 00:01:40 au 07 février 2020 à 00:00:56. Discussion de la proposition."
2020,February,"Le théâtrophone, affiche de Jules Chéret (1896).Giuseppe Verdi a obtenu l’interdiction de retransmettre ses œuvres par le théâtrophone (affiche).
présente 3 jours en page d'accueil du 05 février 2020 à 00:00:47 au 08 février 2020 à 00:02:31. Discussion de la proposition."
2020,February,"Dans les campagnes françaises, l’exercice de la médecine, encadré par la loi depuis 1803, est resté ouvert jusqu’en 1892 à des non-médecins.
présente 3 jours en page d'accueil du 05 février 2020 à 00:00:47 au 08 février 2020 à 00:02:31. Discussion de la proposition."
2020,February,"Grizzly de Californie.Le Grizzly de Californie, animal officiel de cet État américain (drapeau), est considéré comme éteint depuis 1924.
présente 3 jours en page d'accueil du 06 février 2020 à 00:00:38 au 09 février 2020 à 00:00:30. Discussion de la proposition."
